transaction_id,transaction_date,customer_id,account_type,transaction_type,amount,currency,merchant,transaction_status,year,month,month_name,year_month
122088,2022-12-31,999999,Savings,Debit,4063.13,Usd,Walmart,Completed,2022,12,December,2022-12
122089,2022-01-01,3848,Checking,Debit,2582.59,Usd,Walmart,Completed,2022,1,January,2022-01
122092,2022-01-01,999999,Checking,Debit,953.61,Usd,Walmart,Completed,2022,1,January,2022-01
122093,2022-12-31,999999,Checking,Debit,4570.16,Usd,Unknown,Completed,2022,12,December,2022-12
122093,2023-04-25,2683,Savings,Debit,720.22,Usd,Target,Completed,2023,4,April,2023-04
122094,2022-01-01,999999,Checking,Credit,1878.15,Usd,Amazon,Completed,2022,1,January,2022-01
122095,2023-10-06,999999,Checking,Credit,2518.62,Usd,Amazon,Completed,2023,10,October,2023-10
122096,2023-09-12,2965,Credit,Debit,3189.15,Usd,Walmart,Completed,2023,9,September,2023-09
122098,2022-12-31,3053,Checking,Credit,1035.37,Usd,Unknown,Completed,2022,12,December,2022-12
122099,2022-01-08,999999,Checking,Debit,1541.02,Usd,Amazon,Completed,2022,1,January,2022-01
122100,2022-12-31,3305,Checking,Credit,4918.83,Usd,Target,Completed,2022,12,December,2022-12
122101,2022-02-26,999999,Checking,Credit,2767.23,Usd,Amazon,Completed,2022,2,February,2022-02
122100,2022-12-31,3617,Checking,Debit,1042.16,Usd,Amazon,Completed,2022,12,December,2022-12
122103,2023-05-09,2121,Savings,Credit,775.55,Usd,Unknown,Completed,2023,5,May,2023-05
122104,2022-10-14,3778,Checking,Debit,1631.64,Usd,Unknown,Completed,2022,10,October,2022-10
122105,2022-01-01,999999,Checking,Debit,182.03,Usd,Target,Completed,2022,1,January,2022-01
122106,2022-01-01,2776,Savings,Debit,4590.28,Usd,Walmart,Completed,2022,1,January,2022-01
122106,2022-01-25,999999,Checking,Credit,4041.63,Usd,Amazon,Completed,2022,1,January,2022-01
122107,2022-12-31,999999,Savings,Credit,4015.39,Usd,Target,Completed,2022,12,December,2022-12
122108,2022-12-31,999999,Checking,Debit,481.93,Usd,Target,Completed,2022,12,December,2022-12
122109,2023-08-01,999999,Checking,Debit,3835.77,Usd,Target,Completed,2023,8,August,2023-08
122110,2022-01-01,999999,Checking,Debit,4541.1,Usd,Unknown,Completed,2022,1,January,2022-01
122111,2022-01-01,4772,Credit,Debit,360.1,Usd,Amazon,Completed,2022,1,January,2022-01
122112,2022-01-07,4715,Checking,Debit,458.09,Usd,Walmart,Completed,2022,1,January,2022-01
122111,2023-08-12,999999,Credit,Credit,1146.74,Usd,Unknown,Completed,2023,8,August,2023-08
122115,2022-01-01,999999,Credit,Credit,471.17,Usd,Walmart,Completed,2022,1,January,2022-01
122116,2022-01-01,999999,Savings,Debit,22.21,Usd,Walmart,Completed,2022,1,January,2022-01
122115,2022-06-18,2507,Checking,Credit,3423.52,Usd,Walmart,Completed,2022,6,June,2022-06
122118,2022-04-30,999999,Checking,Debit,4964.74,Usd,Target,Completed,2022,4,April,2022-04
122119,2022-01-01,3545,Credit,Credit,1571.87,Usd,Target,Completed,2022,1,January,2022-01
122119,2022-12-31,999999,Checking,Credit,4568.8,Usd,Amazon,Completed,2022,12,December,2022-12
122121,2022-12-31,2821,Savings,Debit,2874.47,Usd,Amazon,Completed,2022,12,December,2022-12
122122,2023-08-31,2413,Checking,Credit,4852.11,Usd,Amazon,Completed,2023,8,August,2023-08
122123,2022-12-31,3884,Checking,Credit,411.17,Usd,Unknown,Completed,2022,12,December,2022-12
122124,2023-04-29,2800,Credit,Credit,4793.36,Usd,Amazon,Completed,2023,4,April,2023-04
122124,2024-04-08,999999,Checking,Debit,4421.94,Usd,Walmart,Completed,2024,4,April,2024-04
122126,2022-10-22,4623,Checking,Debit,2335.8,Usd,Walmart,Completed,2022,10,October,2022-10
122126,2023-09-09,999999,Checking,Credit,4488.03,Usd,Unknown,Completed,2023,9,September,2023-09
122128,2022-12-31,999999,Savings,Credit,340.31,Usd,Walmart,Completed,2022,12,December,2022-12
122128,2023-09-12,2216,Checking,Debit,2142.5,Usd,Walmart,Completed,2023,9,September,2023-09
122130,2022-01-01,999999,Savings,Debit,4236.92,Usd,Walmart,Completed,2022,1,January,2022-01
122131,2022-12-31,999999,Savings,Credit,1458.93,Usd,Walmart,Completed,2022,12,December,2022-12
122131,2022-12-31,4833,Checking,Debit,4708.85,Usd,Walmart,Completed,2022,12,December,2022-12
122133,2023-11-13,999999,Checking,Debit,3879.86,Usd,Unknown,Completed,2023,11,November,2023-11
122134,2022-01-01,3484,Credit,Debit,4684.94,Usd,Amazon,Completed,2022,1,January,2022-01
122133,2022-03-07,999999,Savings,Credit,3028.8,Usd,Walmart,Completed,2022,3,March,2022-03
122136,2022-09-01,999999,Checking,Debit,4879.97,Usd,Walmart,Completed,2022,9,September,2022-09
122136,2022-01-01,3468,Savings,Credit,4882.5,Usd,Walmart,Completed,2022,1,January,2022-01
122138,2022-07-08,4803,Checking,Debit,4780.47,Usd,Target,Completed,2022,7,July,2022-07
122138,2022-01-01,999999,Savings,Debit,1119.84,Usd,Target,Completed,2022,1,January,2022-01
122138,2024-01-03,999999,Checking,Debit,3622.72,Usd,Target,Completed,2024,1,January,2024-01
122141,2024-05-06,999999,Savings,Credit,3528.87,Usd,Target,Completed,2024,5,May,2024-05
122142,2022-06-07,4814,Checking,Debit,2708.26,Usd,Target,Completed,2022,6,June,2022-06
122141,2024-04-11,999999,Checking,Debit,919.94,Usd,Unknown,Completed,2024,4,April,2024-04
122143,2024-04-14,999999,Credit,Debit,271.01,Usd,Target,Completed,2024,4,April,2024-04
122143,2022-12-31,999999,Checking,Debit,2529.48,Usd,Walmart,Completed,2022,12,December,2022-12
122145,2024-06-13,999999,Checking,Credit,3145.77,Usd,Walmart,Completed,2024,6,June,2024-06
122147,2022-01-01,4687,Checking,Credit,1165.44,Usd,Walmart,Completed,2022,1,January,2022-01
122146,2022-12-07,999999,Savings,Debit,4215.53,Usd,Amazon,Completed,2022,12,December,2022-12
122149,2024-02-08,999999,Savings,Credit,4729.49,Usd,Target,Completed,2024,2,February,2024-02
122148,2022-02-07,999999,Checking,Credit,3749.51,Usd,Amazon,Completed,2022,2,February,2022-02
122151,2022-12-31,999999,Checking,Debit,1409.37,Usd,Walmart,Completed,2022,12,December,2022-12
122152,2023-11-18,999999,Checking,Debit,4191.32,Usd,Walmart,Completed,2023,11,November,2023-11
122152,2022-01-01,999999,Checking,Credit,3758.1,Usd,Unknown,Completed,2022,1,January,2022-01
122153,2022-12-31,3894,Checking,Credit,4351.61,Usd,Walmart,Completed,2022,12,December,2022-12
122154,2023-03-26,999999,Savings,Debit,3113.22,Usd,Walmart,Completed,2023,3,March,2023-03
122155,2022-01-01,4019,Credit,Credit,2504.73,Usd,Walmart,Completed,2022,1,January,2022-01
122155,2022-04-03,999999,Checking,Credit,2649.56,Usd,Target,Completed,2022,4,April,2022-04
122156,2022-10-18,2734,Checking,Credit,4723.06,Usd,Amazon,Completed,2022,10,October,2022-10
122159,2022-01-01,999999,Credit,Debit,2975.4,Usd,Target,Completed,2022,1,January,2022-01
122160,2022-12-31,3013,Savings,Credit,3758.73,Usd,Walmart,Completed,2022,12,December,2022-12
122160,2022-01-01,999999,Savings,Debit,1117.47,Usd,Walmart,Completed,2022,1,January,2022-01
122162,2024-01-21,999999,Checking,Credit,4487.97,Usd,Walmart,Completed,2024,1,January,2024-01
122163,2022-12-31,2012,Savings,Credit,4011.18,Usd,Unknown,Completed,2022,12,December,2022-12
122163,2024-04-18,4569,Checking,Credit,3926.68,Usd,Unknown,Completed,2024,4,April,2024-04
122164,2022-12-31,3758,Savings,Credit,4912.26,Usd,Unknown,Completed,2022,12,December,2022-12
122166,2023-09-26,999999,Checking,Debit,2321.75,Usd,Walmart,Completed,2023,9,September,2023-09
122167,2022-08-23,999999,Checking,Debit,4307.81,Usd,Amazon,Completed,2022,8,August,2022-08
122167,2022-01-01,999999,Checking,Credit,4716.12,Usd,Unknown,Completed,2022,1,January,2022-01
122167,2022-12-31,999999,Checking,Credit,9.21,Usd,Amazon,Completed,2022,12,December,2022-12
122169,2022-01-01,999999,Checking,Credit,2327.81,Usd,Target,Completed,2022,1,January,2022-01
122169,2024-01-13,2938,Checking,Debit,1156.52,Usd,Walmart,Completed,2024,1,January,2024-01
122172,2022-12-31,999999,Checking,Debit,4458.1,Usd,Amazon,Completed,2022,12,December,2022-12
122171,2024-05-12,999999,Checking,Credit,835.82,Usd,Walmart,Completed,2024,5,May,2024-05
122173,2022-03-17,999999,Checking,Credit,376.86,Usd,Amazon,Completed,2022,3,March,2022-03
122172,2023-02-15,999999,Savings,Credit,2639.62,Usd,Target,Completed,2023,2,February,2023-02
122173,2023-01-19,999999,Credit,Debit,2601.37,Usd,Target,Completed,2023,1,January,2023-01
122176,2024-04-18,999999,Checking,Debit,2155.12,Usd,Unknown,Completed,2024,4,April,2024-04
122175,2024-02-19,999999,Checking,Debit,3347.87,Usd,Walmart,Completed,2024,2,February,2024-02
122175,2022-12-31,999999,Credit,Debit,1513.99,Usd,Walmart,Completed,2022,12,December,2022-12
122180,2024-01-10,999999,Savings,Debit,3709.7,Usd,Unknown,Completed,2024,1,January,2024-01
122181,2022-12-31,999999,Savings,Debit,366.42,Usd,Unknown,Completed,2022,12,December,2022-12
122181,2022-02-03,999999,Checking,Debit,1339.4,Usd,Amazon,Completed,2022,2,February,2022-02
122183,2022-01-01,3062,Savings,Debit,247.39,Usd,Walmart,Completed,2022,1,January,2022-01
122184,2024-01-18,999999,Checking,Debit,197.6,Usd,Walmart,Completed,2024,1,January,2024-01
122184,2022-12-31,4863,Checking,Credit,3844.83,Usd,Amazon,Completed,2022,12,December,2022-12
122186,2022-01-01,3995,Checking,Debit,2407.34,Usd,Amazon,Completed,2022,1,January,2022-01
122185,2022-12-31,999999,Checking,Debit,4302.23,Usd,Target,Completed,2022,12,December,2022-12
122188,2023-06-18,999999,Savings,Debit,752.24,Usd,Target,Completed,2023,6,June,2023-06
122188,2023-12-16,4233,Checking,Debit,1735.04,Usd,Walmart,Completed,2023,12,December,2023-12
122190,2023-06-02,3133,Checking,Credit,4674.23,Usd,Walmart,Completed,2023,6,June,2023-06
122191,2022-01-01,4120,Checking,Debit,4777.79,Usd,Target,Completed,2022,1,January,2022-01
122191,2022-09-13,999999,Credit,Credit,3241.09,Usd,Unknown,Completed,2022,9,September,2022-09
122192,2022-01-01,2107,Savings,Credit,4326.41,Usd,Target,Completed,2022,1,January,2022-01
122193,2022-01-01,3640,Checking,Debit,4142.0,Usd,Walmart,Completed,2022,1,January,2022-01
122195,2023-01-18,4465,Checking,Credit,4292.15,Usd,Walmart,Completed,2023,1,January,2023-01
122196,2022-12-31,999999,Checking,Credit,194.34,Usd,Amazon,Completed,2022,12,December,2022-12
122195,2024-01-31,999999,Savings,Debit,3922.23,Usd,Target,Completed,2024,1,January,2024-01
122198,2022-12-31,4672,Checking,Credit,805.16,Usd,Amazon,Completed,2022,12,December,2022-12
122198,2022-01-01,999999,Savings,Credit,1341.59,Usd,Unknown,Completed,2022,1,January,2022-01
122199,2024-01-28,999999,Checking,Debit,773.84,Usd,Walmart,Completed,2024,1,January,2024-01
122200,2022-12-31,999999,Checking,Credit,4945.72,Usd,Walmart,Completed,2022,12,December,2022-12
122202,2022-01-01,999999,Checking,Debit,4854.69,Usd,Target,Completed,2022,1,January,2022-01
122201,2023-07-09,999999,Savings,Debit,1111.24,Usd,Walmart,Completed,2023,7,July,2023-07
122204,2023-01-10,4937,Savings,Credit,4575.02,Usd,Target,Completed,2023,1,January,2023-01
122204,2022-01-01,999999,Checking,Credit,4458.28,Usd,Walmart,Completed,2022,1,January,2022-01
122206,2022-01-01,3073,Checking,Debit,3150.16,Usd,Walmart,Completed,2022,1,January,2022-01
122206,2022-07-26,4295,Checking,Debit,2726.24,Usd,Walmart,Completed,2022,7,July,2022-07
122207,2024-02-29,2216,Savings,Debit,3589.87,Usd,Target,Completed,2024,2,February,2024-02
122207,2023-07-02,999999,Checking,Debit,2143.83,Usd,Walmart,Completed,2023,7,July,2023-07
122210,2023-08-07,999999,Checking,Debit,722.98,Usd,Target,Completed,2023,8,August,2023-08
122209,2023-01-21,999999,Savings,Debit,3293.39,Usd,Unknown,Completed,2023,1,January,2023-01
122209,2022-12-31,2250,Credit,Credit,3280.1,Usd,Target,Completed,2022,12,December,2022-12
122213,2022-12-31,4756,Checking,Credit,566.17,Usd,Target,Completed,2022,12,December,2022-12
122213,2023-05-13,2205,Savings,Debit,1873.11,Usd,Unknown,Completed,2023,5,May,2023-05
122212,2023-02-08,3834,Credit,Credit,2351.63,Usd,Walmart,Completed,2023,2,February,2023-02
122215,2022-08-31,3349,Credit,Credit,1303.14,Usd,Walmart,Completed,2022,8,August,2022-08
122217,2022-12-31,3859,Credit,Credit,3117.22,Usd,Target,Completed,2022,12,December,2022-12
122218,2022-01-01,2839,Savings,Credit,2979.23,Usd,Amazon,Completed,2022,1,January,2022-01
122218,2022-11-14,4051,Checking,Credit,3182.14,Usd,Target,Completed,2022,11,November,2022-11
122219,2022-12-03,3008,Credit,Debit,4306.53,Usd,Walmart,Completed,2022,12,December,2022-12
122220,2022-01-01,999999,Checking,Debit,2334.17,Usd,Target,Completed,2022,1,January,2022-01
122222,2022-10-15,2921,Credit,Debit,3048.25,Usd,Target,Completed,2022,10,October,2022-10
122223,2022-01-01,4671,Checking,Debit,1618.27,Usd,Amazon,Completed,2022,1,January,2022-01
122223,2023-07-17,999999,Checking,Credit,4803.65,Usd,Walmart,Completed,2023,7,July,2023-07
122224,2022-12-31,4306,Credit,Credit,4853.44,Usd,Unknown,Completed,2022,12,December,2022-12
122226,2022-02-02,2984,Checking,Credit,183.01,Usd,Walmart,Completed,2022,2,February,2022-02
122227,2022-12-31,3876,Savings,Debit,3464.7,Usd,Amazon,Completed,2022,12,December,2022-12
122228,2023-05-31,3429,Checking,Debit,2650.37,Usd,Walmart,Completed,2023,5,May,2023-05
122228,2023-01-20,999999,Checking,Credit,537.19,Usd,Unknown,Completed,2023,1,January,2023-01
122230,2022-01-01,999999,Checking,Debit,999.74,Usd,Walmart,Completed,2022,1,January,2022-01
122231,2022-01-01,999999,Savings,Credit,1432.08,Usd,Target,Completed,2022,1,January,2022-01
122231,2024-02-02,999999,Savings,Credit,2103.07,Usd,Walmart,Completed,2024,2,February,2024-02
122233,2022-11-06,3273,Checking,Debit,3187.44,Usd,Walmart,Completed,2022,11,November,2022-11
122233,2023-02-15,999999,Checking,Credit,555.36,Usd,Target,Completed,2023,2,February,2023-02
122234,2023-08-25,3564,Checking,Debit,4802.18,Usd,Walmart,Completed,2023,8,August,2023-08
122236,2022-01-01,999999,Credit,Credit,523.83,Usd,Amazon,Completed,2022,1,January,2022-01
122237,2022-02-21,3393,Checking,Debit,1769.85,Usd,Walmart,Completed,2022,2,February,2022-02
122238,2023-09-21,999999,Checking,Debit,691.57,Usd,Unknown,Completed,2023,9,September,2023-09
122238,2022-01-01,999999,Checking,Debit,1841.75,Usd,Walmart,Completed,2022,1,January,2022-01
122238,2022-05-08,999999,Savings,Debit,4450.28,Usd,Amazon,Completed,2022,5,May,2022-05
122241,2022-12-31,999999,Checking,Credit,3817.16,Usd,Unknown,Completed,2022,12,December,2022-12
122242,2023-11-16,999999,Savings,Credit,2241.39,Usd,Target,Completed,2023,11,November,2023-11
122243,2022-01-01,999999,Savings,Debit,237.0,Usd,Unknown,Completed,2022,1,January,2022-01
122242,2022-12-31,999999,Checking,Credit,1895.94,Usd,Unknown,Completed,2022,12,December,2022-12
122245,2022-05-27,3126,Checking,Credit,4601.76,Usd,Amazon,Completed,2022,5,May,2022-05
122245,2024-05-22,999999,Checking,Credit,307.11,Usd,Target,Completed,2024,5,May,2024-05
122244,2022-12-31,2580,Checking,Credit,2634.22,Usd,Amazon,Completed,2022,12,December,2022-12
122248,2022-01-01,3551,Checking,Debit,1854.07,Usd,Walmart,Completed,2022,1,January,2022-01
122249,2022-08-15,999999,Checking,Debit,3848.56,Usd,Walmart,Completed,2022,8,August,2022-08
122249,2022-12-31,999999,Checking,Credit,3160.3,Usd,Walmart,Completed,2022,12,December,2022-12
122251,2023-08-11,999999,Checking,Debit,405.02,Usd,Walmart,Completed,2023,8,August,2023-08
122251,2022-12-31,999999,Checking,Debit,2042.35,Usd,Target,Completed,2022,12,December,2022-12
122253,2022-01-01,999999,Savings,Debit,753.1,Usd,Unknown,Completed,2022,1,January,2022-01
122253,2022-10-19,999999,Checking,Debit,466.61,Usd,Walmart,Completed,2022,10,October,2022-10
122254,2024-05-06,2127,Checking,Credit,1031.85,Usd,Amazon,Completed,2024,5,May,2024-05
122255,2023-09-17,2855,Checking,Credit,1287.32,Usd,Target,Completed,2023,9,September,2023-09
122256,2024-01-10,999999,Checking,Credit,2275.06,Usd,Target,Completed,2024,1,January,2024-01
122258,2022-01-01,999999,Checking,Credit,4618.68,Usd,Target,Completed,2022,1,January,2022-01
122259,2022-09-20,4295,Savings,Debit,3324.01,Usd,Unknown,Completed,2022,9,September,2022-09
122258,2022-01-01,999999,Checking,Credit,1805.71,Usd,Amazon,Completed,2022,1,January,2022-01
122261,2022-12-31,999999,Savings,Credit,4586.72,Usd,Walmart,Completed,2022,12,December,2022-12
122262,2022-12-31,999999,Checking,Debit,762.85,Usd,Walmart,Completed,2022,12,December,2022-12
122262,2022-12-31,4459,Savings,Credit,4891.96,Usd,Amazon,Completed,2022,12,December,2022-12
122263,2022-01-30,999999,Checking,Debit,4767.36,Usd,Target,Completed,2022,1,January,2022-01
122265,2022-12-31,2913,Savings,Credit,1726.21,Usd,Walmart,Completed,2022,12,December,2022-12
122266,2023-09-09,999999,Savings,Credit,3959.33,Usd,Walmart,Completed,2023,9,September,2023-09
122265,2024-05-04,4973,Checking,Credit,2658.54,Usd,Unknown,Completed,2024,5,May,2024-05
122268,2022-01-01,2476,Savings,Debit,2270.37,Usd,Amazon,Completed,2022,1,January,2022-01
122269,2022-01-01,999999,Credit,Credit,162.4,Usd,Amazon,Completed,2022,1,January,2022-01
122269,2022-01-01,999999,Savings,Credit,3578.27,Usd,Amazon,Completed,2022,1,January,2022-01
122271,2022-02-24,999999,Savings,Credit,4005.56,Usd,Amazon,Completed,2022,2,February,2022-02
122272,2022-01-01,4413,Savings,Credit,595.51,Usd,Walmart,Completed,2022,1,January,2022-01
122272,2023-08-29,3053,Checking,Credit,4242.62,Usd,Walmart,Completed,2023,8,August,2023-08
122273,2024-03-22,2793,Savings,Credit,616.79,Usd,Target,Completed,2024,3,March,2024-03
122275,2022-05-04,3598,Checking,Credit,2803.31,Usd,Unknown,Completed,2022,5,May,2022-05
122276,2022-01-01,999999,Checking,Debit,4755.92,Usd,Unknown,Completed,2022,1,January,2022-01
122275,2023-12-24,3034,Checking,Credit,3964.55,Usd,Walmart,Completed,2023,12,December,2023-12
122276,2022-02-07,3857,Checking,Debit,1419.7,Usd,Amazon,Completed,2022,2,February,2022-02
122278,2023-02-04,999999,Checking,Credit,3412.22,Usd,Unknown,Completed,2023,2,February,2023-02
122279,2022-01-01,4002,Savings,Debit,338.58,Usd,Walmart,Completed,2022,1,January,2022-01
122280,2024-06-15,999999,Checking,Credit,1899.87,Usd,Amazon,Completed,2024,6,June,2024-06
122282,2023-05-22,999999,Checking,Debit,545.85,Usd,Target,Completed,2023,5,May,2023-05
122282,2022-03-10,999999,Checking,Debit,1441.75,Usd,Target,Completed,2022,3,March,2022-03
122283,2023-05-30,999999,Checking,Credit,94.13,Usd,Amazon,Completed,2023,5,May,2023-05
122284,2022-12-31,999999,Savings,Debit,1609.79,Usd,Amazon,Completed,2022,12,December,2022-12
122286,2022-12-31,999999,Credit,Debit,3823.68,Usd,Walmart,Completed,2022,12,December,2022-12
122287,2022-12-31,4442,Checking,Credit,1949.14,Usd,Amazon,Completed,2022,12,December,2022-12
122288,2022-12-31,2625,Checking,Debit,1983.3,Usd,Walmart,Completed,2022,12,December,2022-12
122286,2022-12-31,999999,Checking,Debit,3443.47,Usd,Target,Completed,2022,12,December,2022-12
122290,2022-12-31,999999,Savings,Credit,890.95,Usd,Walmart,Completed,2022,12,December,2022-12
122290,2024-03-21,999999,Checking,Debit,359.4,Usd,Target,Completed,2024,3,March,2024-03
122289,2022-12-31,999999,Checking,Credit,4196.24,Usd,Walmart,Completed,2022,12,December,2022-12
122293,2023-07-20,999999,Checking,Debit,4222.0,Usd,Amazon,Completed,2023,7,July,2023-07
122292,2023-06-28,999999,Checking,Debit,268.26,Usd,Walmart,Completed,2023,6,June,2023-06
122295,2022-06-20,3441,Credit,Debit,2581.3,Usd,Amazon,Completed,2022,6,June,2022-06
122295,2022-12-31,4114,Checking,Debit,2281.52,Usd,Unknown,Completed,2022,12,December,2022-12
122297,2022-12-31,999999,Checking,Debit,943.72,Usd,Walmart,Completed,2022,12,December,2022-12
122297,2022-02-26,999999,Checking,Debit,1756.04,Usd,Walmart,Completed,2022,2,February,2022-02
122299,2024-05-09,999999,Checking,Credit,3912.52,Usd,Unknown,Completed,2024,5,May,2024-05
122300,2022-01-01,999999,Savings,Credit,330.26,Usd,Walmart,Completed,2022,1,January,2022-01
122301,2022-01-01,3691,Checking,Debit,788.36,Usd,Walmart,Completed,2022,1,January,2022-01
122300,2023-05-13,999999,Savings,Debit,372.35,Usd,Unknown,Completed,2023,5,May,2023-05
122302,2023-04-15,2890,Checking,Credit,4564.49,Usd,Amazon,Completed,2023,4,April,2023-04
122304,2022-01-01,2239,Savings,Credit,3411.01,Usd,Amazon,Completed,2022,1,January,2022-01
122303,2023-01-29,999999,Checking,Debit,2547.71,Usd,Walmart,Completed,2023,1,January,2023-01
122302,2023-01-11,999999,Checking,Credit,3218.16,Usd,Target,Completed,2023,1,January,2023-01
122307,2022-01-19,999999,Checking,Debit,1831.2,Usd,Unknown,Completed,2022,1,January,2022-01
122307,2023-10-19,999999,Checking,Credit,2895.8,Usd,Unknown,Completed,2023,10,October,2023-10
122309,2022-12-31,4743,Savings,Debit,4215.31,Usd,Unknown,Completed,2022,12,December,2022-12
122310,2022-12-31,999999,Checking,Debit,4347.62,Usd,Amazon,Completed,2022,12,December,2022-12
122310,2022-12-31,999999,Checking,Credit,2257.51,Usd,Unknown,Completed,2022,12,December,2022-12
122312,2022-01-01,999999,Checking,Debit,1478.36,Usd,Walmart,Completed,2022,1,January,2022-01
122313,2023-03-11,999999,Checking,Credit,2274.26,Usd,Amazon,Completed,2023,3,March,2023-03
122313,2023-04-17,999999,Savings,Credit,3828.08,Usd,Target,Completed,2023,4,April,2023-04
122314,2023-09-20,999999,Checking,Debit,4292.01,Usd,Target,Completed,2023,9,September,2023-09
122316,2022-01-31,999999,Checking,Credit,427.46,Usd,Walmart,Completed,2022,1,January,2022-01
122314,2023-02-15,2820,Checking,Debit,4521.55,Usd,Walmart,Completed,2023,2,February,2023-02
122317,2022-01-01,999999,Credit,Debit,2478.74,Usd,Unknown,Completed,2022,1,January,2022-01
122319,2022-12-31,4966,Checking,Credit,3776.86,Usd,Target,Completed,2022,12,December,2022-12
122320,2022-12-31,999999,Savings,Credit,3746.69,Usd,Amazon,Completed,2022,12,December,2022-12
122320,2022-03-22,999999,Savings,Debit,2608.33,Usd,Walmart,Completed,2022,3,March,2022-03
122322,2022-12-31,4436,Checking,Debit,758.46,Usd,Walmart,Completed,2022,12,December,2022-12
122322,2022-12-31,2835,Checking,Debit,4871.92,Usd,Unknown,Completed,2022,12,December,2022-12
122324,2022-12-31,3065,Checking,Debit,3451.24,Usd,Amazon,Completed,2022,12,December,2022-12
122322,2022-10-05,2945,Savings,Credit,660.87,Usd,Target,Completed,2022,10,October,2022-10
122324,2024-03-11,3359,Savings,Debit,4084.12,Usd,Amazon,Completed,2024,3,March,2024-03
122326,2022-01-01,999999,Checking,Debit,2397.09,Usd,Walmart,Completed,2022,1,January,2022-01
122328,2022-01-01,999999,Checking,Debit,2354.05,Usd,Unknown,Completed,2022,1,January,2022-01
122328,2023-04-13,4821,Checking,Credit,287.49,Usd,Target,Completed,2023,4,April,2023-04
122329,2022-04-21,999999,Checking,Debit,1138.77,Usd,Walmart,Completed,2022,4,April,2022-04
122331,2023-08-24,999999,Checking,Debit,4914.21,Usd,Amazon,Completed,2023,8,August,2023-08
122332,2022-11-09,4884,Credit,Debit,1299.34,Usd,Amazon,Completed,2022,11,November,2022-11
122333,2022-01-01,2121,Savings,Debit,561.91,Usd,Walmart,Completed,2022,1,January,2022-01
122333,2022-01-01,999999,Checking,Debit,745.82,Usd,Amazon,Completed,2022,1,January,2022-01
122334,2022-12-31,999999,Savings,Debit,4548.11,Usd,Unknown,Completed,2022,12,December,2022-12
122335,2023-10-12,3089,Checking,Credit,4757.06,Usd,Amazon,Completed,2023,10,October,2023-10
122337,2023-04-25,999999,Checking,Debit,1072.15,Usd,Target,Completed,2023,4,April,2023-04
122337,2023-02-11,999999,Checking,Debit,675.95,Usd,Walmart,Completed,2023,2,February,2023-02
122337,2022-12-31,3361,Checking,Credit,1530.59,Usd,Walmart,Completed,2022,12,December,2022-12
122339,2022-05-20,999999,Checking,Credit,1729.17,Usd,Walmart,Completed,2022,5,May,2022-05
122341,2022-12-31,999999,Checking,Debit,3710.74,Usd,Walmart,Completed,2022,12,December,2022-12
122342,2022-12-31,4359,Checking,Debit,2655.38,Usd,Walmart,Completed,2022,12,December,2022-12
122342,2022-06-03,999999,Savings,Credit,299.78,Usd,Target,Completed,2022,6,June,2022-06
122343,2022-05-14,999999,Savings,Debit,3259.16,Usd,Unknown,Completed,2022,5,May,2022-05
122345,2022-12-31,999999,Savings,Debit,2014.44,Usd,Amazon,Completed,2022,12,December,2022-12
122346,2022-12-31,999999,Checking,Debit,888.44,Usd,Walmart,Completed,2022,12,December,2022-12
122345,2022-12-31,2985,Savings,Credit,2062.54,Usd,Walmart,Completed,2022,12,December,2022-12
122346,2023-01-02,3583,Savings,Debit,3507.58,Usd,Target,Completed,2023,1,January,2023-01
122349,2023-12-26,999999,Checking,Debit,4219.92,Usd,Walmart,Completed,2023,12,December,2023-12
122348,2022-12-31,4780,Credit,Credit,3394.19,Usd,Target,Completed,2022,12,December,2022-12
122349,2022-01-01,999999,Checking,Debit,4710.69,Usd,Unknown,Completed,2022,1,January,2022-01
122350,2023-07-01,999999,Checking,Credit,3734.82,Usd,Target,Completed,2023,7,July,2023-07
122353,2022-12-31,999999,Credit,Credit,4441.87,Usd,Target,Completed,2022,12,December,2022-12
122354,2022-01-01,999999,Checking,Credit,3312.71,Usd,Walmart,Completed,2022,1,January,2022-01
122355,2022-12-31,3101,Checking,Credit,1664.61,Usd,Walmart,Completed,2022,12,December,2022-12
122353,2022-12-31,999999,Checking,Debit,841.81,Usd,Amazon,Completed,2022,12,December,2022-12
122356,2022-12-31,2942,Checking,Credit,4474.27,Usd,Walmart,Completed,2022,12,December,2022-12
122358,2024-01-11,999999,Checking,Credit,3356.47,Usd,Target,Completed,2024,1,January,2024-01
122359,2024-04-28,999999,Checking,Credit,4141.55,Usd,Unknown,Completed,2024,4,April,2024-04
122359,2022-01-01,999999,Checking,Debit,3855.09,Usd,Target,Completed,2022,1,January,2022-01
122361,2022-08-22,3615,Credit,Debit,1430.21,Usd,Target,Completed,2022,8,August,2022-08
122362,2022-04-27,999999,Checking,Credit,2958.5,Usd,Unknown,Completed,2022,4,April,2022-04
122362,2023-04-09,4403,Credit,Debit,4915.49,Usd,Walmart,Completed,2023,4,April,2023-04
122363,2022-04-04,999999,Credit,Debit,761.05,Usd,Target,Completed,2022,4,April,2022-04
122364,2022-12-31,999999,Savings,Credit,2815.59,Usd,Target,Completed,2022,12,December,2022-12
122366,2023-11-13,999999,Savings,Credit,2096.04,Usd,Walmart,Completed,2023,11,November,2023-11
